sample_1,sample_2,true_label,predicted_label,distance
IAM551_10,IAM551_4,0,0,0.26586372
IAM318_1,IAM365_1,1,1,1.4483997
IAM151_6,IAM151_7,0,0,0.08087908
IAM165_2,IAM517_1,1,0,0.60879457
IAM083_1,IAM265_1,1,1,1.0049884
IAM070_1,IAM404_1,1,1,1.3916585
IAM138_1,IAM502_1,1,1,1.3078446
IAM117_4,IAM228_1,1,1,1.168384
IAM248_1,IAM248_2,0,0,0.5241492
IAM395_1,IAM626_1,1,0,0.68089414
IAM551_10,IAM551_1,0,0,0.08719241
IAM498_4,IAM498_2,0,0,0.07153133
IAM345_4,IAM345_7,0,0,0.06899904
IAM199_3,IAM259_1,1,0,0.67791736
IAM025_3,IAM025_5,0,0,0.12986866
IAM588_7,IAM588_10,0,0,0.33169302
IAM028_1,IAM235_2,1,0,0.3062083
IAM089_2,IAM089_1,0,0,0.2479314
IAM497_3,IAM497_2,0,0,0.047467507
IAM189_1,IAM423_1,1,1,0.8689317
IAM346_4,IAM346_8,0,0,0.15924592
IAM092_2,IAM092_3,0,0,0.48516116
IAM031_1,IAM546_2,1,1,0.76690614
IAM415_7,IAM415_3,0,0,0.2947287
IAM020_1,IAM496_2,1,1,1.370479
IAM355_4,IAM355_1,0,0,0.17702772
IAM234_2,IAM589_1,1,1,1.2822323
IAM344_2,IAM344_3,0,0,0.18125086
IAM158_2,IAM471_1,1,1,1.3347676
IAM298_3,IAM298_2,0,0,0.20779352
IAM154_9,IAM154_1,0,0,0.13119674
IAM012_1,IAM012_2,0,0,0.17191346
IAM339_9,IAM339_7,0,0,0.3913227
IAM585_2,IAM585_3,0,0,0.4419769
IAM000_01,IAM000_56,0,0,0.49164402
IAM118_7,IAM118_1,0,0,0.1670355
IAM144_1,IAM470_1,1,1,0.9797253
IAM548_1,IAM643_1,1,1,1.3628926
IAM094_2,IAM094_1,0,0,0.19413285
IAM134_1,IAM264_1,1,1,1.1777788
IAM262_1,IAM393_3,1,1,1.322195
IAM344_5,IAM344_2,0,0,0.09547529
IAM341_3,IAM341_7,0,0,0.1695795
IAM391_1,IAM391_2,0,0,0.13495934
IAM147_1,IAM370_1,1,1,0.8188251
IAM097_1,IAM199_1,1,0,0.65114665
IAM335_4,IAM335_7,0,0,0.4846763
IAM111_1,IAM111_4,0,0,0.16168493
IAM206_5,IAM663_1,1,1,1.1681083
IAM002_1,IAM045_1,1,1,1.242624
IAM414_1,IAM416_1,1,1,0.8121978
IAM346_9,IAM346_8,0,0,0.1008852
IAM085_6,IAM085_4,0,0,0.24749815
IAM533_1,IAM660_1,1,1,1.1672256
IAM444_1,IAM621_1,1,1,1.1084214
IAM063_2,IAM063_3,0,0,0.1444566
IAM495_2,IAM525_1,1,1,1.3293109
IAM104_1,IAM357_1,1,1,1.2295452
IAM300_1,IAM551_8,1,1,1.3300486
IAM152_4,IAM152_9,0,0,0.07045459
IAM203_2,IAM568_1,1,1,1.2800517
IAM097_1,IAM499_1,1,1,1.0098953
IAM131_2,IAM131_3,0,0,0.060129594
IAM552_4,IAM552_9,0,0,0.30713004
IAM118_7,IAM118_2,0,0,0.19224073
IAM552_10,IAM552_1,0,0,0.27458787
IAM300_1,IAM300_3,0,0,0.5799101
IAM153_1,IAM153_4,0,0,0.09070387
IAM151_6,IAM151_3,0,0,0.23326136
IAM084_1,IAM404_1,1,1,0.9824469
IAM335_6,IAM335_5,0,0,0.5197872
IAM347_4,IAM347_8,0,0,0.17537978
IAM050_1,IAM379_1,1,1,0.8027211
IAM206_1,IAM444_2,1,1,1.2560378
IAM150_4,IAM150_5,0,0,0.095615014
IAM287_5,IAM287_2,0,0,0.24123283
IAM319_1,IAM484_1,1,1,1.0308814
IAM466_1,IAM553_2,1,1,0.9732804
IAM151_7,IAM175_1,1,1,0.78406656
IAM042_1,IAM484_1,1,1,0.998538
IAM118_6,IAM118_2,0,0,0.12674326
IAM338_4,IAM338_2,0,0,0.16913565
IAM292_5,IAM292_3,0,0,0.13445354
IAM550_4,IAM550_3,0,0,0.19533405
IAM133_4,IAM133_3,0,0,0.19822687
IAM349_7,IAM349_1,0,0,0.6369479
IAM025_4,IAM167_1,1,1,1.1718668
IAM255_1,IAM647_1,1,0,0.59460604
IAM106_1,IAM406_1,1,1,1.2731769
IAM343_6,IAM343_9,0,0,0.6164651
IAM173_4,IAM173_2,0,0,0.088658735
IAM134_1,IAM445_1,1,0,0.4388587
IAM218_1,IAM555_3,1,1,1.1589599
IAM372_1,IAM501_1,1,0,0.15673499
IAM335_1,IAM335_7,0,0,0.16475047
IAM315_5,IAM315_4,0,0,0.31279603
IAM289_1,IAM289_3,0,0,0.3535483
IAM018_2,IAM211_2,1,0,0.716933
IAM342_9,IAM342_7,0,0,0.26173073
IAM634_5,IAM634_7,0,0,0.724825
IAM334_8,IAM334_6,0,0,0.2335177
IAM443_1,IAM628_1,1,0,0.6637967
IAM346_6,IAM346_3,0,0,0.06612166
IAM671_4,IAM671_1,0,0,0.48287377
IAM338_4,IAM338_8,0,0,0.139639
IAM058_3,IAM058_4,0,0,0.10685682
IAM151_1,IAM151_9,0,0,0.28203556
IAM221_1,IAM661_1,1,1,0.79906666
IAM209_2,IAM209_6,0,0,0.19637026
IAM078_1,IAM598_2,1,0,0.70422935
IAM635_10,IAM635_5,0,0,0.56078863
IAM333_5,IAM333_6,0,0,0.36711854
IAM071_1,IAM613_1,1,1,1.4666821
IAM112_4,IAM112_2,0,0,0.16471086
IAM330_4,IAM348_3,1,1,1.2682836
IAM329_1,IAM329_2,0,0,0.43215925
IAM219_1,IAM237_1,1,0,0.52343524
IAM267_1,IAM351_4,1,1,1.1786267
IAM247_3,IAM247_4,0,0,0.07884687
IAM336_5,IAM336_2,0,0,0.07141013
IAM351_3,IAM529_1,1,1,0.955614
IAM191_1,IAM501_1,1,1,0.9174665
IAM032_1,IAM168_2,1,1,1.2605418
IAM501_1,IAM587_2,1,1,1.2861911
IAM193_2,IAM193_4,0,0,0.36141682
IAM273_1,IAM273_4,0,0,0.33167785
IAM402_1,IAM430_1,1,1,0.9081498
IAM482_1,IAM482_2,0,0,0.29219928
IAM364_2,IAM439_1,1,1,0.7768106
IAM293_4,IAM293_3,0,0,0.1568863
IAM488_1,IAM541_1,1,1,0.80089253
IAM421_1,IAM624_1,1,1,1.2102228
IAM386_5,IAM386_1,0,0,0.24658307
IAM091_2,IAM573_1,1,1,0.92298615
IAM343_2,IAM343_9,0,0,0.69497645
IAM248_1,IAM248_4,0,0,0.49499834
IAM214_2,IAM605_1,1,1,1.4047544
IAM634_3,IAM634_7,0,0,0.6083939
IAM045_1,IAM520_1,1,1,0.87966627
IAM139_2,IAM660_1,1,0,0.52891815
IAM042_1,IAM420_2,1,1,1.3333821
IAM081_2,IAM081_1,0,1,1.2175658
IAM453_1,IAM590_1,1,1,1.345178
IAM090_1,IAM090_2,0,0,0.45491415
IAM554_1,IAM568_1,1,1,1.073636
IAM172_2,IAM176_1,1,0,0.75274646
IAM209_2,IAM209_1,0,0,0.23177488
IAM292_3,IAM297_3,1,1,1.3479885
IAM520_1,IAM598_2,1,0,0.5500444
IAM059_1,IAM059_2,0,0,0.18302423
IAM042_1,IAM085_5,1,0,0.66801214
IAM342_3,IAM342_6,0,0,0.36422879
IAM279_1,IAM460_1,1,1,1.4106966
IAM257_1,IAM462_1,1,0,0.67477274
IAM100_1,IAM354_1,1,1,1.1149831
IAM347_3,IAM347_5,0,0,0.3052547
IAM051_1,IAM425_1,1,1,0.83602536
IAM036_1,IAM441_1,1,0,0.67951
IAM333_4,IAM333_2,0,0,0.25211248
IAM346_5,IAM346_8,0,0,0.24757195
IAM037_3,IAM037_1,0,0,0.29951447
IAM520_1,IAM667_1,1,1,1.2403498
IAM152_7,IAM152_3,0,0,0.1646344
IAM229_1,IAM315_5,1,1,1.3373184
IAM246_3,IAM246_1,0,0,0.11270605
IAM281_2,IAM538_1,1,1,0.8730119
IAM412_1,IAM566_1,1,0,0.48024517
IAM289_4,IAM289_2,0,0,0.1724872
IAM415_6,IAM415_7,0,0,0.2503617
IAM346_7,IAM346_8,0,0,0.19233978
IAM338_6,IAM338_8,0,0,0.26817933
IAM045_1,IAM591_1,1,1,0.9116081
IAM155_9,IAM155_2,0,0,0.11036755
IAM145_1,IAM543_1,1,1,1.0048907
IAM263_1,IAM305_1,1,1,1.4240755
IAM153_10,IAM153_4,0,0,0.15113415
IAM153_4,IAM153_6,0,0,0.35427466
IAM401_1,IAM527_2,1,1,1.2662807
IAM340_2,IAM529_1,1,1,1.1347586
IAM389_1,IAM389_2,0,0,0.306542
IAM588_3,IAM588_5,0,0,0.18932751
IAM207_1,IAM207_5,0,0,0.18045175
IAM038_1,IAM137_1,1,1,1.4600264
IAM345_5,IAM345_1,0,0,0.029682707
IAM123_5,IAM123_3,0,0,0.13106436
IAM398_1,IAM622_1,1,1,1.4813149
IAM298_1,IAM298_3,0,0,0.16028294
IAM595_1,IAM639_1,1,0,0.57886684
IAM107_4,IAM212_3,1,1,0.7724131
IAM131_1,IAM159_1,1,1,1.3956531
IAM276_2,IAM604_1,1,1,0.90124136
IAM143_1,IAM622_1,1,0,0.68731415
IAM247_1,IAM247_4,0,0,0.08178414
IAM213_3,IAM213_2,0,0,0.3366961
IAM251_1,IAM648_1,1,1,1.3423741
IAM006_1,IAM181_3,1,1,1.0888302
IAM588_6,IAM588_8,0,0,0.32308984
IAM498_5,IAM498_4,0,0,0.16003217
IAM535_1,IAM586_1,1,1,1.2800409
IAM550_2,IAM550_5,0,0,0.16063184
IAM003_1,IAM266_1,1,1,1.4162357
IAM270_1,IAM476_1,1,1,0.97320265
IAM127_2,IAM564_1,1,1,1.0969836
IAM487_1,IAM487_2,0,0,0.4044498
IAM355_3,IAM355_2,0,0,0.28398806
IAM483_1,IAM602_1,1,1,1.2983812
IAM069_1,IAM222_1,1,1,1.3246474
IAM015_1,IAM501_1,1,0,0.43381965
IAM122_1,IAM161_2,1,1,1.3506187
IAM165_1,IAM165_2,0,0,0.48652333
IAM056_1,IAM418_1,1,1,1.0200132
IAM139_2,IAM641_1,1,1,1.2308122
IAM314_1,IAM368_1,1,0,0.7439401
IAM020_1,IAM442_2,1,1,0.9139737
IAM114_1,IAM114_2,0,0,0.30009663
IAM272_2,IAM480_2,1,1,0.98256576
IAM087_3,IAM332_2,1,0,0.2340737
IAM037_1,IAM569_1,1,0,0.7154715
IAM341_3,IAM341_4,0,0,0.36487603
IAM384_4,IAM384_9,0,0,0.23672344
IAM274_3,IAM274_4,0,0,0.22390774
IAM670_4,IAM670_3,0,0,0.107218385
IAM216_2,IAM216_1,0,0,0.36374706
IAM152_2,IAM152_1,0,0,0.08117999
IAM670_1,IAM670_7,0,0,0.37369546
IAM269_1,IAM481_2,1,1,1.4239557
IAM315_5,IAM613_1,1,1,1.3145416
IAM551_2,IAM551_8,0,0,0.19560245
IAM183_1,IAM603_1,1,1,0.87370825
IAM349_5,IAM349_9,0,0,0.35437298
IAM042_1,IAM616_1,1,1,1.1614887
IAM153_7,IAM153_8,0,0,0.18972148
IAM285_4,IAM433_1,1,1,1.1520357
IAM337_3,IAM337_5,0,0,0.27723315
IAM403_1,IAM460_1,1,1,1.2722567
IAM145_1,IAM267_1,1,1,0.96572727
IAM498_3,IAM498_4,0,0,0.10885427
IAM523_1,IAM575_1,1,1,0.7742879
IAM342_9,IAM342_2,0,0,0.26126945
IAM128_5,IAM128_3,0,0,0.19258767
IAM334_1,IAM334_4,0,0,0.12244746
IAM315_7,IAM315_4,0,0,0.191857
IAM067_1,IAM504_1,1,1,1.2888334
IAM415_1,IAM415_5,0,0,0.4860985
IAM389_4,IAM389_1,0,0,0.44609958
IAM299_3,IAM299_1,0,0,0.1401591
IAM363_1,IAM370_1,1,1,1.3398783
IAM314_1,IAM665_1,1,0,0.68316025
IAM389_5,IAM389_3,0,0,0.12957698
IAM139_1,IAM497_4,1,1,1.0235482
IAM343_2,IAM343_1,0,0,0.6174544
IAM096_1,IAM313_1,1,1,0.81685996
IAM546_5,IAM576_1,1,1,1.2562664
IAM018_2,IAM408_1,1,1,1.2861811
IAM109_3,IAM670_2,1,1,1.1803987
IAM634_2,IAM634_8,0,0,0.5206329
IAM340_3,IAM476_1,1,1,1.303145
IAM049_1,IAM129_4,1,1,1.2564325
IAM168_1,IAM393_1,1,1,0.8928176
IAM324_2,IAM670_4,1,1,0.8391044
IAM423_1,IAM624_1,1,1,0.87442076
IAM479_1,IAM586_3,1,1,1.1411617
IAM108_4,IAM108_1,0,0,0.3594882
IAM259_2,IAM536_1,1,1,0.92490256
IAM318_1,IAM428_1,1,0,0.65106803
IAM042_1,IAM203_4,1,1,0.973472
IAM343_8,IAM343_9,0,0,0.61322
IAM391_5,IAM391_3,0,0,0.11829264
IAM279_2,IAM647_1,1,1,1.3533522
IAM456_3,IAM532_1,1,1,0.9397209
IAM250_1,IAM314_1,1,1,1.4200307
IAM171_1,IAM376_1,1,1,0.9803686
IAM635_7,IAM635_8,0,0,0.2947506
IAM435_1,IAM523_1,1,1,1.3867607
IAM018_1,IAM334_8,1,1,0.87660706
IAM154_2,IAM154_8,0,0,0.1179423
IAM199_4,IAM301_1,1,0,0.61496264
IAM154_5,IAM154_8,0,0,0.3242413
IAM061_1,IAM472_1,1,0,0.7391252
IAM137_1,IAM167_1,1,1,1.2827302
IAM242_3,IAM658_2,1,0,0.7318753
IAM551_10,IAM551_9,0,0,0.08389096
IAM349_9,IAM349_4,0,0,0.25442895
IAM095_2,IAM540_1,1,0,0.45670035
IAM435_1,IAM604_1,1,1,1.319858
IAM349_7,IAM349_2,0,0,0.5595876
IAM211_1,IAM369_1,1,1,1.0539715
IAM388_3,IAM388_1,0,0,0.09237502
IAM464_1,IAM606_1,1,0,0.3060022
IAM165_1,IAM207_1,1,1,1.3021775
IAM323_1,IAM479_1,1,1,1.319448
IAM055_1,IAM602_1,1,1,1.3124435
IAM199_2,IAM199_4,0,0,0.6612877
IAM324_1,IAM464_1,1,0,0.53141826
IAM209_7,IAM333_7,1,1,0.9424007
IAM178_2,IAM333_8,1,1,0.8457756
IAM150_8,IAM150_5,0,0,0.082572244
IAM333_7,IAM333_8,0,0,0.38729537
IAM333_3,IAM333_7,0,0,0.30019024
IAM007_2,IAM264_1,1,1,1.3990612
IAM384_5,IAM384_2,0,0,0.24567333
IAM346_1,IAM346_8,0,0,0.073376335
IAM354_3,IAM354_2,0,0,0.11584833
IAM388_1,IAM622_1,1,1,1.4795293
IAM031_1,IAM643_1,1,1,0.76061106
IAM085_4,IAM431_1,1,1,1.4154061
IAM189_1,IAM476_1,1,1,0.9992648
IAM058_1,IAM058_4,0,0,0.3461066
IAM304_1,IAM549_5,1,1,1.0168754
IAM151_2,IAM151_7,0,0,0.18013883
IAM448_1,IAM448_2,0,0,0.32533005
IAM176_1,IAM258_1,1,1,1.0829362
IAM006_1,IAM194_2,1,1,1.0749995
IAM188_2,IAM662_1,1,1,0.8040128
IAM384_4,IAM384_10,0,0,0.29073015
IAM155_3,IAM638_1,1,1,1.165085
IAM153_5,IAM153_10,0,0,0.11109438
IAM394_1,IAM394_2,0,0,0.26814038
IAM150_6,IAM150_7,0,0,0.26412007
IAM341_3,IAM341_5,0,0,0.4461596
IAM204_4,IAM473_1,1,0,0.57290167
IAM155_1,IAM155_4,0,0,0.11761887
IAM113_3,IAM113_4,0,0,0.15320475
IAM194_2,IAM194_1,0,0,0.2736076
IAM334_3,IAM334_4,0,0,0.29754442
IAM584_1,IAM584_4,0,0,0.67729175
IAM384_9,IAM384_7,0,0,0.1594579
IAM344_5,IAM344_1,0,0,0.17097998
IAM405_2,IAM476_1,1,1,0.97443473
IAM235_2,IAM562_2,1,1,0.7676976
IAM260_1,IAM395_1,1,1,1.4215772
IAM089_1,IAM089_3,0,0,0.37024108
IAM152_5,IAM152_4,0,0,0.057574652
IAM671_2,IAM671_5,0,0,0.5503536
IAM053_1,IAM176_1,1,1,0.82032496
IAM316_1,IAM575_1,1,1,1.2108256
IAM123_4,IAM491_1,1,1,0.8814302
IAM154_9,IAM154_8,0,0,0.08385371
IAM125_1,IAM125_5,0,0,0.37947437
IAM435_1,IAM449_1,1,1,0.9357496
IAM342_1,IAM342_6,0,0,0.43093726
IAM107_1,IAM107_2,0,0,0.3609508
IAM344_9,IAM344_7,0,0,0.18937822
IAM152_3,IAM152_9,0,0,0.13572797
IAM229_1,IAM597_1,1,0,0.5031822
IAM393_4,IAM393_2,0,0,0.4649468
IAM494_2,IAM494_1,0,0,0.48959637
IAM234_1,IAM474_1,1,0,0.5000963
IAM183_1,IAM253_1,1,1,1.1333992
IAM346_5,IAM346_1,0,0,0.20489974
IAM197_2,IAM485_1,1,1,1.1253409
IAM286_3,IAM336_8,1,1,1.2308668
IAM341_4,IAM341_5,0,0,0.24938655
IAM670_4,IAM670_9,0,0,0.20094761
IAM338_7,IAM338_3,0,0,0.19474438
IAM343_3,IAM394_2,1,1,1.0506151
IAM343_3,IAM343_1,0,0,0.5534693
IAM454_5,IAM454_3,0,0,0.68441075
IAM194_1,IAM578_1,1,1,1.3291734
IAM337_7,IAM337_2,0,0,0.14639768
IAM150_10,IAM263_1,1,1,1.4412227
IAM071_1,IAM459_1,1,0,0.7262686
IAM137_1,IAM368_1,1,1,1.2863849
IAM127_3,IAM561_1,1,1,1.2162853
IAM414_1,IAM534_1,1,1,1.0595171
IAM152_4,IAM518_1,1,1,1.3326967
IAM432_1,IAM536_1,1,1,1.0803744
IAM671_2,IAM671_3,0,0,0.41397145
IAM462_1,IAM654_1,1,0,0.7213257
IAM192_2,IAM448_2,1,1,0.85485995
IAM240_2,IAM654_1,1,1,1.3085626
IAM235_2,IAM319_1,1,1,0.7859251
IAM588_6,IAM588_2,0,0,0.22481331
IAM046_1,IAM635_9,1,1,1.2153449
IAM287_5,IAM287_4,0,0,0.10003247
IAM206_3,IAM206_1,0,0,0.18753237
IAM063_3,IAM172_1,1,0,0.70803314
IAM344_1,IAM344_7,0,0,0.03216383
IAM152_4,IAM152_6,0,0,0.06040287
IAM071_1,IAM202_2,1,1,1.2400619
IAM155_9,IAM155_4,0,0,0.105055034
IAM199_3,IAM199_1,0,0,0.5435571
IAM239_1,IAM239_3,0,0,0.45492962
IAM588_7,IAM588_9,0,0,0.3355441
IAM450_2,IAM450_1,0,0,0.23387447
IAM432_1,IAM577_1,1,1,1.1135209
IAM393_2,IAM393_3,0,0,0.2712679
IAM340_8,IAM340_4,0,0,0.42484528
IAM125_5,IAM375_1,1,1,0.9597808
IAM333_2,IAM333_3,0,0,0.29759943
IAM292_1,IAM292_2,0,0,0.07264243
IAM034_1,IAM197_2,1,1,1.146817
IAM266_1,IAM444_2,1,1,1.1058167
IAM551_4,IAM551_8,0,0,0.1529795
IAM313_1,IAM475_1,1,1,1.0708185
IAM670_4,IAM670_1,0,0,0.28978744
IAM291_4,IAM291_3,0,0,0.15950009
IAM222_1,IAM407_1,1,1,1.3452007
IAM455_4,IAM455_3,0,0,0.38346878
IAM060_3,IAM537_1,1,1,0.86658597
IAM390_1,IAM390_2,0,0,0.23075442
IAM130_1,IAM326_1,1,1,1.421296
IAM413_1,IAM493_1,1,1,0.8362347
IAM046_1,IAM345_6,1,1,1.1092937
IAM345_5,IAM345_2,0,0,0.047929432
IAM671_4,IAM671_10,0,0,0.35553446
IAM137_1,IAM480_1,1,1,1.4246925
IAM401_1,IAM412_1,1,0,0.53742296
IAM342_4,IAM342_6,0,0,0.30655766
IAM457_1,IAM616_1,1,1,0.8473589
IAM348_3,IAM348_9,0,0,0.2206172
IAM174_3,IAM174_2,0,0,0.49711004
IAM318_1,IAM488_1,1,0,0.24242291
IAM305_1,IAM342_8,1,1,1.2124027
IAM287_3,IAM363_1,1,1,0.9051757
IAM209_7,IAM209_1,0,0,0.23435989
IAM195_2,IAM369_1,1,0,0.55363834
IAM368_1,IAM595_1,1,1,0.81389326
IAM161_2,IAM233_1,1,1,1.1697965
IAM207_2,IAM207_5,0,0,0.12986828
IAM344_2,IAM344_7,0,0,0.11944968
IAM352_4,IAM352_2,0,0,0.11982757
IAM332_5,IAM332_4,0,0,0.09828518
IAM182_1,IAM671_10,1,1,1.3379124
IAM295_1,IAM295_2,0,0,0.2340326
IAM126_1,IAM126_3,0,0,0.16574435
IAM000_22,IAM000_56,0,0,0.3632322
IAM549_2,IAM549_5,0,0,0.33690333
IAM147_1,IAM307_1,1,0,0.3682088
IAM010_1,IAM432_1,1,1,1.2118604
IAM670_6,IAM670_2,0,0,0.23876132
IAM085_3,IAM283_2,1,1,0.90491885
IAM585_5,IAM585_2,0,0,0.39474365
IAM371_1,IAM608_1,1,1,1.3530804
IAM582_4,IAM582_2,0,0,0.47862983
IAM368_1,IAM530_1,1,0,0.5402281
IAM634_4,IAM634_6,0,0,0.18782112
IAM385_1,IAM609_1,1,0,0.51664436
IAM301_2,IAM608_1,1,1,1.1632781
IAM204_4,IAM204_1,0,0,0.22077158
IAM338_1,IAM338_6,0,0,0.24866945
IAM567_6,IAM567_3,0,0,0.41977113
IAM149_1,IAM418_1,1,1,1.1902245
IAM282_2,IAM389_1,1,1,1.050773
IAM290_1,IAM448_1,1,1,1.3272922
IAM343_5,IAM343_4,0,0,0.29828998
IAM341_8,IAM341_1,0,0,0.34591722
IAM340_4,IAM369_1,1,1,1.4068521
IAM117_4,IAM117_1,0,0,0.3411474
IAM364_2,IAM579_1,1,1,1.3676338
IAM099_1,IAM477_1,1,1,1.4322162
IAM120_1,IAM152_3,1,1,1.2234037
IAM346_7,IAM346_2,0,0,0.033780362
IAM039_1,IAM099_1,1,0,0.617474
IAM150_1,IAM150_5,0,0,0.07397268
IAM078_1,IAM329_1,1,1,1.2887895
IAM173_4,IAM412_1,1,1,1.0004822
IAM384_1,IAM384_8,0,0,0.5763731
IAM176_1,IAM499_1,1,0,0.6362142
IAM126_4,IAM126_1,0,0,0.22005725
IAM002_1,IAM090_2,1,1,1.2685338
IAM045_1,IAM357_2,1,1,1.4024795
IAM007_1,IAM586_2,1,1,1.0540316
IAM054_1,IAM174_1,1,1,1.0537195
IAM122_1,IAM160_2,1,1,1.4209603
IAM345_7,IAM345_9,0,0,0.07782826
IAM470_1,IAM518_1,1,1,1.2788814
IAM062_2,IAM655_1,1,1,1.2900289
IAM060_1,IAM060_2,0,0,0.32432455
IAM017_2,IAM107_3,1,1,1.3429598
IAM353_5,IAM353_3,0,0,0.22239277
IAM448_2,IAM476_1,1,1,0.9628462
IAM090_3,IAM090_2,0,1,1.0524088
IAM337_7,IAM337_5,0,0,0.11717629
IAM474_1,IAM497_3,1,1,1.1800795
IAM334_8,IAM334_2,0,0,0.28132114
IAM345_9,IAM345_2,0,0,0.06839317
IAM297_2,IAM333_4,1,1,1.314765
IAM292_5,IAM396_1,1,1,0.8497677
IAM348_7,IAM348_9,0,0,0.12525557
IAM132_2,IAM132_4,0,0,0.10335336
IAM128_5,IAM128_1,0,0,0.18961088
IAM030_1,IAM508_1,1,0,0.60995847
IAM155_3,IAM155_5,0,0,0.1269396
IAM150_1,IAM150_10,0,0,0.06631267
IAM585_2,IAM585_1,0,0,0.54879737
IAM164_2,IAM272_1,1,1,1.3743447
IAM052_1,IAM054_1,1,0,0.4085094
IAM635_5,IAM635_8,0,0,0.088125035
IAM378_1,IAM635_2,1,1,1.0560151
IAM053_1,IAM375_1,1,1,1.0773413
IAM132_2,IAM301_1,1,1,1.1636984
IAM340_2,IAM555_3,1,1,1.2437285
IAM370_1,IAM542_2,1,1,0.93911767
IAM384_4,IAM384_5,0,0,0.2535787
IAM334_2,IAM334_7,0,0,0.35503668
IAM005_1,IAM096_1,1,1,1.3452401
IAM400_1,IAM670_8,1,0,0.12263414
IAM485_1,IAM591_1,1,1,1.2675854
IAM232_1,IAM502_1,1,1,1.0468252
IAM049_1,IAM092_2,1,0,0.6812234
IAM173_2,IAM361_1,1,1,0.9761327
IAM016_1,IAM016_2,0,0,0.24162869
IAM181_3,IAM181_2,0,0,0.5142157
IAM242_3,IAM242_1,0,1,1.0778247
IAM269_1,IAM630_1,1,1,1.4102225
IAM091_1,IAM091_2,0,0,0.25586826
IAM445_2,IAM578_1,1,1,1.0400392
IAM420_2,IAM566_1,1,1,1.1522083
IAM348_2,IAM348_1,0,0,0.1967613
IAM150_10,IAM150_7,0,0,0.16455825
IAM352_4,IAM352_3,0,0,0.20649925
IAM180_1,IAM494_1,1,0,0.6025023
IAM256_1,IAM382_2,1,1,1.0635515
IAM333_2,IAM333_9,0,1,0.8784119
IAM000_09,IAM000_22,0,0,0.36314523
IAM178_1,IAM268_1,1,1,1.2120605
IAM339_4,IAM339_2,0,0,0.5562791
IAM111_3,IAM111_4,0,0,0.16703881
IAM208_5,IAM208_4,0,0,0.17131881
IAM546_5,IAM546_1,0,0,0.45075354
IAM011_1,IAM457_1,1,1,1.2103372
IAM154_5,IAM154_10,0,0,0.2955679
IAM558_1,IAM650_1,1,1,1.3864995
IAM332_7,IAM332_4,0,0,0.07989761
IAM344_5,IAM344_3,0,0,0.22578432
IAM635_2,IAM635_10,0,0,0.3433966
IAM218_1,IAM603_1,1,0,0.5356108
IAM252_1,IAM416_1,1,0,0.5459783
IAM469_1,IAM611_1,1,1,0.9001561
IAM013_3,IAM088_3,1,1,1.1634938
IAM019_1,IAM267_1,1,1,1.0733855
IAM634_6,IAM634_8,0,0,0.33062655
IAM112_4,IAM659_1,1,1,1.3391248
IAM344_3,IAM344_6,0,0,0.117169164
IAM082_1,IAM114_3,1,1,1.2311257
IAM567_6,IAM567_1,0,0,0.46956262
IAM136_1,IAM331_1,1,1,1.4383003
IAM456_4,IAM456_1,0,0,0.1861809
IAM347_6,IAM347_2,0,0,0.16106138
IAM153_5,IAM153_4,0,0,0.12784633
IAM182_1,IAM397_1,1,0,0.5120827
IAM154_3,IAM154_7,0,0,0.30049846
IAM334_7,IAM334_4,0,0,0.32141578
IAM340_8,IAM340_1,0,0,0.22955719
IAM025_4,IAM493_1,1,1,1.4746766
IAM588_3,IAM588_2,0,0,0.32599548
IAM025_2,IAM548_2,1,1,0.9148275
IAM454_1,IAM454_3,0,1,0.8949722
IAM352_1,IAM352_2,0,0,0.29509634
IAM332_1,IAM332_4,0,0,0.04766366
IAM152_9,IAM152_6,0,0,0.08850085
IAM361_1,IAM442_1,1,1,0.9160419
IAM339_9,IAM339_8,0,0,0.26283526
IAM634_1,IAM634_7,0,0,0.6148473
IAM333_9,IAM333_1,0,0,0.7437944
IAM049_1,IAM148_1,1,1,1.3101685
IAM018_1,IAM602_1,1,0,0.5812286
IAM131_4,IAM131_3,0,0,0.06347712
IAM373_1,IAM524_1,1,1,0.8917575
IAM042_1,IAM260_1,1,1,1.4328572
IAM029_1,IAM215_2,1,0,0.42716035
IAM274_3,IAM274_1,0,0,0.21330428
IAM303_1,IAM435_1,1,1,1.3616263
IAM332_5,IAM332_3,0,0,0.09928076
IAM340_2,IAM581_1,1,1,1.2463481
IAM204_5,IAM204_4,0,0,0.22177666
IAM154_1,IAM154_10,0,0,0.09711607
IAM239_1,IAM247_4,1,1,0.94517887
IAM321_1,IAM645_1,1,1,1.3465261
IAM152_1,IAM487_2,1,0,0.7161237
IAM069_1,IAM158_1,1,0,0.63348657
IAM550_3,IAM581_1,1,1,1.2429092
IAM123_4,IAM542_2,1,1,1.1295084
IAM174_2,IAM658_1,1,1,0.79402584
IAM671_5,IAM671_8,0,0,0.23357719
IAM203_5,IAM203_3,0,0,0.22258708
IAM047_1,IAM467_1,1,1,1.3123654
IAM079_1,IAM345_4,1,1,1.2920191
IAM049_1,IAM218_1,1,1,1.4161861
IAM385_1,IAM521_1,1,1,0.88099295
IAM117_2,IAM448_2,1,1,0.9068791
IAM480_2,IAM590_1,1,1,1.1222157
